stock_code,company_name,year,standards_score,assurance_score,metrics_score,total_score
600184,光电股份,2022,0,0,1,1
600184,光电股份,2023,0,0,1,1
600185,格力地产,2018,0,0,1,1
600185,格力地产,2019,0,0,1,1
600185,格力地产,2020,0,0,1,1
600185,格力地产,2021,0,0,1,1
600185,格力地产,2022,1,1,1,3
600185,格力地产,2023,1,1,1,3
600187,国中水务,2015,1,0,1,2
600187,国中水务,2016,1,0,1,2
600187,国中水务,2017,0,0,1,1
600187,国中水务,2018,0,0,1,1
600187,国中水务,2019,0,0,1,1
600188,兖矿能源,2015,1,1,1,3
600188,兖矿能源,2016,1,1,1,3
600188,兖矿能源,2017,1,1,1,3
600188,兖矿能源,2018,1,1,1,3
600188,兖矿能源,2019,1,1,1,3
600188,兖矿能源,2020,1,1,1,3
600188,兖矿能源,2021,1,1,1,3
600188,兖矿能源,2022,1,1,1,3
600188,兖矿能源,2023,1,1,1,3
600190,锦州港,2015,0,0,1,1
600190,锦州港,2016,0,0,1,1
600190,锦州港,2017,0,0,1,1
600190,锦州港,2018,1,1,1,3
600190,锦州港,2019,0,0,1,1
600190,锦州港,2020,0,0,1,1
600190,锦州港,2021,1,0,1,2
600190,锦州港,2022,1,0,1,2
600190,锦州港,2023,1,0,1,2
600195,中牧股份,2015,0,0,1,1
600195,中牧股份,2016,0,0,1,1
600195,中牧股份,2017,0,0,1,1
600195,中牧股份,2018,0,0,1,1
600195,中牧股份,2019,0,0,1,1
600195,中牧股份,2020,0,0,1,1
600195,中牧股份,2021,0,0,1,1
600195,中牧股份,2022,0,0,1,1
600195,中牧股份,2023,1,0,1,2
600196,复星医药,2015,1,1,1,3
600196,复星医药,2016,1,1,1,3
600196,复星医药,2017,1,1,1,3
600196,复星医药,2018,1,1,1,3
600196,复星医药,2019,1,1,1,3
600196,复星医药,2020,1,1,1,3
600196,复星医药,2021,1,1,1,3
600196,复星医药,2022,1,1,1,3
600197,伊力特,2015,1,0,1,2
600197,伊力特,2016,1,0,1,2
600197,伊力特,2017,1,0,1,2
600197,伊力特,2018,0,0,1,1
600197,伊力特,2019,0,0,1,1
600197,伊力特,2020,0,0,1,1
600197,伊力特,2021,0,0,1,1
600197,伊力特,2022,1,0,1,2
600197,伊力特,2023,0,0,1,1
600198,大唐电信,2015,0,0,1,1
600198,大唐电信,2016,0,0,1,1
600198,大唐电信,2017,0,0,1,1
600198,大唐电信,2018,0,0,1,1
600198,大唐电信,2019,0,0,1,1
600198,大唐电信,2020,0,0,1,1
600198,大唐电信,2021,0,0,1,1
600198,大唐电信,2022,0,0,1,1
600198,大唐电信,2023,1,0,1,2
600200,江苏吴中,2015,0,0,1,1
600200,江苏吴中,2016,0,0,1,1
600200,江苏吴中,2017,0,0,1,1
600200,江苏吴中,2018,0,0,1,1
600200,江苏吴中,2019,0,0,1,1
600200,江苏吴中,2020,0,0,1,1
600200,江苏吴中,2021,0,0,1,1
600200,江苏吴中,2022,0,0,1,1
600200,江苏吴中,2023,0,0,1,1
600201,生物股份,2019,1,1,1,3
600201,生物股份,2020,1,1,1,3
600201,生物股份,2021,1,1,1,3
600201,生物股份,2022,1,1,1,3
600203,福日电子,2015,0,0,1,1
600203,福日电子,2016,0,0,1,1
600203,福日电子,2017,0,0,1,1
600203,福日电子,2018,1,0,1,2
600203,福日电子,2019,1,0,1,2
600203,福日电子,2020,1,0,1,2
600203,福日电子,2021,0,0,1,1
600203,福日电子,2022,0,0,1,1
600203,福日电子,2023,0,0,1,1
600206,有研新材,2015,0,0,1,1
600206,有研新材,2016,0,0,1,1
600206,有研新材,2017,0,0,1,1
600206,有研新材,2018,0,0,1,1
600206,有研新材,2019,0,0,1,1
600206,有研新材,2020,0,0,1,1
600206,有研新材,2021,0,0,1,1
600206,有研新材,2022,0,0,1,1
600206,有研新材,2023,1,0,1,2
600208,新湖中宝,2015,0,0,0,0
600208,新湖中宝,2016,0,0,0,0
600208,新湖中宝,2017,0,0,0,0
600208,新湖中宝,2018,0,0,1,1
600208,新湖中宝,2019,0,0,0,0
600208,新湖中宝,2020,0,0,1,1
600208,新湖中宝,2021,0,0,1,1
600208,新湖中宝,2022,0,0,1,1
600208,新湖中宝,2023,0,0,1,1
600209,退市罗顿,2020,0,0,1,1
600209,退市罗顿,2021,0,0,1,1
600210,紫江企业,2015,0,0,1,1
600210,紫江企业,2016,0,0,1,1
600210,紫江企业,2017,0,0,1,1
600210,紫江企业,2018,0,0,1,1
600210,紫江企业,2019,0,0,1,1
600210,紫江企业,2020,0,0,1,1
600210,紫江企业,2021,1,0,1,2
600210,紫江企业,2022,1,0,1,2
600210,紫江企业,2023,1,1,1,3
600213,亚星客车,2021,0,0,1,1
600213,亚星客车,2022,0,0,1,1
600213,ST亚星,2023,0,0,1,1
600216,浙江医药,2018,1,0,1,2
600216,浙江医药,2020,1,0,1,2
600216,浙江医药,2022,1,1,1,3
600218,全柴动力,2015,0,0,1,1
600218,全柴动力,2016,0,0,1,1
600218,全柴动力,2017,0,0,1,1
600218,全柴动力,2018,0,0,1,1
600218,全柴动力,2019,0,0,1,1
600218,全柴动力,2020,0,0,1,1
600218,全柴动力,2021,0,0,1,1
600218,全柴动力,2022,0,0,1,1
600218,全柴动力,2023,0,0,1,1
600219,南山铝业,2015,0,0,1,1
600219,南山铝业,2016,0,0,1,1
600219,南山铝业,2017,0,0,1,1
600219,南山铝业,2018,0,0,1,1
600219,南山铝业,2019,0,0,1,1
600219,南山铝业,2020,0,0,1,1
600219,南山铝业,2021,0,0,1,1
600219,南山铝业,2022,1,1,1,3
600219,南山铝业,2023,0,1,1,2
600221,海航控股,2015,1,0,1,2
600221,海航控股,2016,1,0,1,2
600221,海航控股,2017,1,0,1,2
600221,海航控股,2018,1,0,0,1
600221,海航控股,2019,1,0,1,2
600221,海航控股,2020,1,0,1,2
600221,海航控股,2021,1,0,1,2
600221,海航控股,2022,1,0,1,2
600223,鲁商发展,2015,0,0,1,1
600223,鲁商发展,2016,0,0,1,1
600223,鲁商发展,2017,0,0,1,1
600223,鲁商发展,2018,0,0,1,1
600223,鲁商发展,2019,0,0,1,1
600223,鲁商发展,2020,0,0,1,1
600223,鲁商发展,2021,0,0,1,1
600223,鲁商发展,2022,0,0,1,1
600223,福瑞达,2023,1,0,1,2
600225,卓朗科技,2022,0,0,0,0
600225,卓朗科技,2023,0,0,1,1
600226,ST瀚叶,2017,1,0,1,2
600226,ST瀚叶,2018,1,0,1,2
600226,ST瀚叶,2019,1,0,1,2
600226,ST瀚叶,2020,1,0,1,2
600226,ST瀚叶,2021,1,0,1,2
600226,ST瀚叶,2022,1,0,1,2
600226,亨通股份,2023,1,0,1,2
600227,圣济堂,2015,0,0,1,1
600227,圣济堂,2016,0,0,1,1
600227,圣济堂,2017,0,0,1,1
600227,圣济堂,2018,0,0,1,1
600227,圣济堂,2019,0,0,1,1
600227,圣济堂,2020,0,0,1,1
600227,圣济堂,2021,0,0,1,1
600227,圣济堂,2022,0,0,1,1
600227,赤天化,2023,0,0,1,1
600229,城市传媒,2016,0,1,1,2
600229,城市传媒,2017,0,1,1,2
600229,城市传媒,2018,0,1,1,2
600229,城市传媒,2019,0,1,1,2
600229,城市传媒,2020,0,1,1,2
600229,城市传媒,2021,0,0,1,1
600229,城市传媒,2022,0,0,1,1
600229,城市传媒,2023,0,1,1,2
600230,沧州大化,2022,1,1,1,3
600230,沧州大化,2023,1,0,1,2
600231,凌钢股份,2023,1,0,1,2
600233,圆通速递,2015,1,0,1,2
600233,圆通速递,2016,1,0,1,2
600233,圆通速递,2017,1,0,1,2
600233,圆通速递,2018,1,0,1,2
600233,圆通速递,2019,1,0,1,2
600233,圆通速递,2020,1,0,1,2
600233,圆通速递,2021,1,0,1,2
600233,圆通速递,2022,1,1,1,3
600233,圆通速递,2023,1,0,1,2
600235,民丰特纸,2021,0,0,1,1
600235,民丰特纸,2022,0,0,1,1
600235,民丰特纸,2023,0,0,1,1
600236,桂冠电力,2020,1,0,1,2
600236,桂冠电力,2021,1,0,1,2
600236,桂冠电力,2022,1,0,1,2
600236,桂冠电力,2023,1,0,1,2
600243,青海华鼎,2015,0,0,1,1
600243,青海华鼎,2016,0,0,1,1
600243,青海华鼎,2017,0,0,1,1
600243,青海华鼎,2018,0,0,1,1
600243,青海华鼎,2019,0,0,1,1
600243,青海华鼎,2020,0,0,1,1
600243,青海华鼎,2021,0,0,1,1
600243,青海华鼎,2022,0,0,1,1
600243,青海华鼎,2023,0,0,1,1
600246,万通发展,2016,0,0,0,0
600246,万通发展,2017,0,0,0,0
600246,万通发展,2018,0,0,1,1
600248,陕西建工,2021,1,0,1,2
600248,陕西建工,2022,1,0,1,2
600248,陕建股份,2023,1,0,1,2
600249,两面针,2022,1,0,1,2
600249,两面针,2023,1,0,1,2
600251,冠农股份,2015,0,0,1,1
600251,冠农股份,2016,0,0,1,1
600251,冠农股份,2017,0,0,1,1
600251,冠农股份,2018,0,0,1,1
600251,冠农股份,2019,0,0,1,1
600251,冠农股份,2020,0,0,1,1
600251,冠农股份,2021,0,0,1,1
600251,冠农股份,2022,0,0,1,1
600251,冠农股份,2023,0,0,1,1
600252,中恒集团,2015,0,1,1,2
600252,中恒集团,2016,0,1,1,2
600252,中恒集团,2017,0,1,1,2
600252,中恒集团,2018,0,1,1,2
600252,中恒集团,2019,0,1,1,2
600252,中恒集团,2020,1,1,1,3
600252,中恒集团,2021,0,1,1,2
600252,中恒集团,2022,0,1,1,2
600252,中恒集团,2023,0,0,1,1
600255,鑫科材料,2015,0,0,1,1
600255,鑫科材料,2016,0,0,1,1
600255,鑫科材料,2017,0,0,1,1
600255,鑫科材料,2018,0,0,1,1
600255,鑫科材料,2019,0,0,1,1
600255,鑫科材料,2020,0,0,1,1
600255,鑫科材料,2021,0,0,1,1
600255,鑫科材料,2022,0,0,0,0
600255,鑫科材料,2023,0,0,0,0
600256,广汇能源,2015,0,0,1,1
600256,广汇能源,2016,0,0,1,1
600256,广汇能源,2017,0,0,1,1
600256,广汇能源,2018,0,0,1,1
600256,广汇能源,2019,0,0,1,1
600256,广汇能源,2020,0,0,1,1
600256,广汇能源,2021,0,1,1,2
600256,广汇能源,2022,0,0,1,1
600256,广汇能源,2023,0,0,1,1
600257,大湖股份,2022,0,0,0,0
600257,大湖股份,2023,1,1,1,3
600258,首旅酒店,2022,1,1,1,3
600259,广晟有色,2015,0,0,1,1
600259,广晟有色,2016,0,0,1,1
600259,广晟有色,2017,0,0,1,1
600259,广晟有色,2018,0,0,1,1
600259,广晟有色,2021,1,0,1,2
600259,广晟有色,2022,1,0,1,2
600259,广晟有色,2023,1,0,1,2
600260,ST凯乐,2015,0,0,1,1
600260,ST凯乐,2016,0,0,1,1
600260,ST凯乐,2017,0,0,0,0
600260,ST凯乐,2018,0,0,0,0
600260,ST凯乐,2019,0,0,0,0
600260,ST凯乐,2020,0,0,0,0
600260,ST凯乐,2021,0,0,0,0
600261,阳光照明,2015,0,0,1,1
600261,阳光照明,2016,0,0,1,1
600261,阳光照明,2017,0,0,1,1
600261,阳光照明,2018,0,0,1,1
600261,阳光照明,2019,0,0,1,1
600261,阳光照明,2020,0,0,1,1
600261,阳光照明,2021,0,0,1,1
600261,阳光照明,2022,0,0,1,1
600261,阳光照明,2023,1,0,1,2
600262,北方股份,2015,0,0,1,1
600262,北方股份,2016,0,0,1,1
600262,北方股份,2017,0,0,1,1
600262,北方股份,2019,0,0,1,1
600262,北方股份,2020,0,0,1,1
600262,北方股份,2021,0,0,1,1
600262,北方股份,2022,0,0,1,1
600262,北方股份,2023,0,0,1,1
600266,城建发展,2015,0,0,1,1
600266,城建发展,2016,0,0,1,1
600266,城建发展,2017,0,0,1,1
600266,城建发展,2018,0,0,1,1
600266,城建发展,2019,0,0,1,1
600266,城建发展,2020,0,0,1,1
600266,城建发展,2021,0,0,1,1
600266,城建发展,2022,0,0,1,1
600266,城建发展,2023,0,0,1,1
600267,海正药业,2015,1,0,1,2
600267,海正药业,2016,1,0,1,2
600267,海正药业,2017,1,0,1,2
600267,海正药业,2018,1,0,1,2
600267,海正药业,2019,1,0,1,2
600267,海正药业,2020,1,0,1,2
600267,海正药业,2021,1,0,1,2
600267,海正药业,2022,1,0,1,2
600267,海正药业,2023,1,1,1,3
600268,国电南自,2022,1,0,1,2
600268,国电南自,2023,1,0,1,2
600269,赣粤高速,2015,0,0,1,1
600269,赣粤高速,2016,0,0,1,1
600269,赣粤高速,2017,0,0,1,1
600269,赣粤高速,2018,0,0,1,1
600269,赣粤高速,2019,0,0,1,1
600269,赣粤高速,2020,0,0,1,1
600269,赣粤高速,2021,0,0,1,1
600269,赣粤高速,2022,0,0,1,1
600269,赣粤高速,2023,0,0,1,1
600270,外运发展,2015,1,1,1,3
600270,外运发展,2016,1,0,1,2
600270,外运发展,2017,1,0,1,2
600271,航天信息,2015,0,0,1,1
600271,航天信息,2016,0,0,1,1
600271,航天信息,2017,1,0,1,2
600271,航天信息,2018,1,0,1,2
600271,航天信息,2019,1,0,1,2
600271,航天信息,2020,0,0,1,1
600271,航天信息,2021,0,0,1,1
600271,航天信息,2022,1,0,1,2
600271,航天信息,2023,1,0,1,2
600273,嘉化能源,2015,0,0,1,1
600273,嘉化能源,2016,0,1,1,2
600273,嘉化能源,2017,0,1,1,2
600273,嘉化能源,2018,0,0,1,1
600273,嘉化能源,2019,0,0,1,1
600273,嘉化能源,2020,0,0,1,1
600273,嘉化能源,2021,0,0,1,1
600273,嘉化能源,2022,0,0,1,1
600273,嘉化能源,2023,0,0,1,1
600276,恒瑞医药,2021,1,1,1,3
600276,恒瑞医药,2022,1,1,1,3
600276,恒瑞医药,2023,1,1,1,3
600277,亿利洁能,2015,0,0,1,1
600277,亿利洁能,2016,0,0,1,1
600277,亿利洁能,2017,0,0,1,1
600277,亿利洁能,2018,0,0,1,1
600277,亿利洁能,2019,0,0,1,1
600277,亿利洁能,2020,0,0,1,1
600277,亿利洁能,2021,0,0,1,1
600277,亿利洁能,2022,0,0,1,1
600277,ST亿利,2023,0,0,1,1
600278,东方创业,2022,1,1,1,3
600278,东方创业,2023,1,1,1,3
600279,重庆港,2023,1,1,1,3
600282,南钢股份,2015,0,1,1,2
600282,南钢股份,2016,0,0,1,1
600282,南钢股份,2017,0,0,1,1
600282,南钢股份,2018,0,0,1,1
600282,南钢股份,2019,1,0,1,2
600282,南钢股份,2020,1,0,1,2
600282,南钢股份,2021,1,0,1,2
600282,南钢股份,2022,1,1,1,3
600283,钱江水利,2018,0,1,1,2
600283,钱江水利,2019,0,1,1,2
600283,钱江水利,2020,0,1,1,2
600283,钱江水利,2021,0,1,1,2
600283,钱江水利,2022,0,1,1,2
600284,浦东建设,2015,1,0,1,2
600284,浦东建设,2016,1,0,1,2
600284,浦东建设,2017,1,0,1,2
600284,浦东建设,2018,1,0,1,2
600284,浦东建设,2019,1,0,1,2
600284,浦东建设,2020,1,0,1,2
600284,浦东建设,2021,1,0,1,2
600284,浦东建设,2022,1,0,1,2
600284,浦东建设,2023,0,0,1,1
600285,羚锐制药,2021,0,0,1,1
600285,羚锐制药,2022,0,0,1,1
600285,羚锐制药,2023,0,0,1,1
600287,江苏舜天,2023,1,1,0,2
600288,大恒科技,2015,0,0,1,1
600288,大恒科技,2016,0,0,1,1
600288,大恒科技,2017,0,0,1,1
600288,大恒科技,2018,0,0,1,1
600288,大恒科技,2019,0,0,1,1
600288,大恒科技,2020,0,0,1,1
600288,大恒科技,2021,0,0,1,1
600288,大恒科技,2022,0,0,1,1
600288,大恒科技,2023,0,0,1,1
600291,退市西水,2015,0,0,1,1
600291,退市西水,2016,0,0,1,1
600291,退市西水,2017,0,0,1,1
600291,退市西水,2018,0,0,1,1
600291,退市西水,2019,0,0,1,1
600291,退市西水,2020,0,0,1,1
600291,退市西水,2021,0,0,1,1
600292,远达环保,2022,1,0,1,2
600293,三峡新材,2016,0,0,1,1
600293,三峡新材,2017,0,0,1,1
600293,三峡新材,2019,0,0,1,1
600293,三峡新材,2020,0,0,1,1
600293,三峡新材,2021,0,0,1,1
600293,三峡新材,2022,0,0,1,1
600293,三峡新材,2023,0,0,1,1
600297,广汇汽车,2015,1,0,1,2
600297,广汇汽车,2016,1,0,1,2
600297,广汇汽车,2017,1,0,1,2
600297,广汇汽车,2018,1,0,1,2
600297,广汇汽车,2019,1,0,1,2
600297,广汇汽车,2020,1,0,1,2
600297,广汇汽车,2021,1,0,1,2
600297,广汇汽车,2022,1,1,1,3
600297,广汇汽车,2023,1,1,1,3
600298,安琪酵母,2015,1,0,1,2
600298,安琪酵母,2016,1,0,1,2
600298,安琪酵母,2017,1,0,1,2
600298,安琪酵母,2018,1,0,1,2
600298,安琪酵母,2019,1,0,1,2
600298,安琪酵母,2020,1,0,1,2
600298,安琪酵母,2021,1,0,1,2
600298,安琪酵母,2022,1,0,1,2
600298,安琪酵母,2023,1,0,1,2
600303,ST曙光,2015,0,0,1,1
600303,ST曙光,2016,0,0,1,1
600303,ST曙光,2017,0,0,1,1
600303,ST曙光,2018,0,0,1,1
600303,ST曙光,2019,0,0,1,1
600303,ST曙光,2020,0,0,1,1
600303,ST曙光,2022,0,0,1,1
600303,ST曙光,2023,0,0,1,1
600307,酒钢宏兴,2015,0,0,1,1
600307,酒钢宏兴,2016,0,0,1,1
600307,酒钢宏兴,2017,0,0,1,1
600307,酒钢宏兴,2018,0,0,1,1
600307,酒钢宏兴,2019,0,0,1,1
600307,酒钢宏兴,2020,0,0,1,1
600307,酒钢宏兴,2021,0,0,1,1
600307,酒钢宏兴,2022,0,0,1,1
600307,酒钢宏兴,2023,0,1,1,2
600308,华泰股份,2015,0,0,1,1
600308,华泰股份,2016,0,0,1,1
600308,华泰股份,2017,0,0,1,1
600308,华泰股份,2018,0,0,1,1
600308,华泰股份,2019,0,0,1,1
600308,华泰股份,2020,0,0,1,1
600308,华泰股份,2021,0,0,1,1
600308,华泰股份,2022,0,0,1,1
600308,华泰股份,2023,0,0,1,1
600309,万华化学,2015,0,0,1,1
600309,万华化学,2016,0,0,1,1
600309,万华化学,2017,0,0,1,1
600309,万华化学,2018,0,0,1,1
600309,万华化学,2019,0,0,1,1
600309,万华化学,2020,0,0,1,1
600309,万华化学,2021,1,0,1,2
600309,万华化学,2022,1,1,1,3
600309,万华化学,2023,1,1,1,3
600310,桂东电力,2015,0,0,1,1
600310,桂东电力,2016,0,0,1,1
600310,桂东电力,2017,0,0,1,1
600310,桂东电力,2018,0,0,1,1
600310,桂东电力,2019,0,0,1,1
600310,桂东电力,2020,0,0,1,1
600310,桂东电力,2021,0,0,1,1
600310,广西能源,2022,1,0,1,2
600310,广西能源,2023,1,1,1,3
600312,平高电气,2020,0,0,1,1
600312,平高电气,2021,0,0,1,1
600312,平高电气,2022,1,1,1,3
600313,农发种业,2023,1,1,1,3
600315,上海家化,2015,0,0,1,1
600315,上海家化,2016,0,0,1,1
600315,上海家化,2017,0,0,1,1
600315,上海家化,2018,0,0,1,1
600315,上海家化,2019,0,0,1,1
600315,上海家化,2020,1,0,1,2
600315,上海家化,2021,1,0,1,2
600315,上海家化,2022,1,1,1,3
600315,上海家化,2023,1,1,1,3
600316,洪都航空,2023,1,0,1,2
600317,营口港,2015,0,0,1,1
600317,营口港,2016,0,0,1,1
600317,营口港,2017,0,0,1,1
600317,营口港,2018,0,0,1,1
600317,营口港,2019,0,0,1,1
600320,振华重工,2022,1,0,1,2
600320,振华重工,2023,1,0,1,2
600322,天房发展,2015,0,0,1,1
600322,天房发展,2016,0,0,1,1
600322,天房发展,2017,0,0,0,0
600323,瀚蓝环境,2015,0,0,1,1
600323,瀚蓝环境,2016,0,0,1,1
600323,瀚蓝环境,2017,0,0,1,1
600323,瀚蓝环境,2018,0,0,1,1
600323,瀚蓝环境,2019,0,0,1,1
600323,瀚蓝环境,2020,1,0,1,2
600323,瀚蓝环境,2021,1,0,1,2
600323,瀚蓝环境,2022,1,0,1,2
600325,华发股份,2015,0,0,1,1
600325,华发股份,2016,0,0,1,1
600325,华发股份,2017,0,0,1,1
600325,华发股份,2018,0,0,1,1
600325,华发股份,2019,0,0,1,1
600325,华发股份,2020,0,0,1,1
600325,华发股份,2021,0,0,1,1
600325,华发股份,2022,0,0,1,1
600327,大东方,2021,0,0,1,1
600327,大东方,2022,0,0,1,1
600327,大东方,2023,0,0,1,1
600328,中盐化工,2022,1,0,1,2
600329,达仁堂,2015,0,1,1,2
600329,达仁堂,2016,0,1,1,2
600329,达仁堂,2017,0,1,1,2
600329,达仁堂,2018,0,1,1,2
600329,达仁堂,2019,0,1,1,2
600329,达仁堂,2020,0,1,1,2
600329,达仁堂,2021,0,1,1,2
600329,达仁堂,2022,0,1,1,2
600332,白云山,2015,1,0,1,2
600332,白云山,2016,1,0,1,2
600332,白云山,2017,0,0,1,1
600332,白云山,2018,1,0,1,2
600332,白云山,2019,1,0,1,2
600332,白云山,2020,1,0,1,2
600332,白云山,2021,1,0,1,2
600332,白云山,2022,1,0,1,2
600332,白云山,2023,1,0,1,2
600335,国机汽车,2015,1,0,1,2
600335,国机汽车,2016,0,1,1,2
600335,国机汽车,2017,0,0,1,1
600335,国机汽车,2018,0,0,1,1
600335,国机汽车,2019,0,1,1,2
600335,国机汽车,2020,0,1,1,2
600335,国机汽车,2021,0,1,1,2
600335,国机汽车,2022,0,1,1,2
600335,国机汽车,2023,1,1,1,3
600337,美克家居,2015,0,0,1,1
600337,美克家居,2016,0,0,1,1
600337,美克家居,2017,0,0,1,1
600337,美克家居,2018,0,0,1,1
600337,美克家居,2019,0,0,1,1
600337,美克家居,2020,0,0,1,1
600337,美克家居,2021,0,0,1,1
600337,美克家居,2022,0,0,1,1
600337,美克家居,2023,0,0,1,1
600338,西藏珠峰,2021,1,0,1,2
600338,西藏珠峰,2022,1,0,1,2
600339,中油工程,2021,0,0,1,1
600339,中油工程,2022,1,0,1,2
600340,华夏幸福,2016,1,0,1,2
600340,华夏幸福,2017,1,0,1,2
600340,华夏幸福,2018,1,0,1,2
600340,华夏幸福,2019,1,0,1,2
600340,华夏幸福,2020,1,0,1,2
600340,华夏幸福,2021,1,0,1,2
600340,华夏幸福,2022,1,0,1,2
600340,华夏幸福,2023,1,0,1,2
600343,航天动力,2019,0,0,1,1
600343,航天动力,2020,0,0,1,1
600343,航天动力,2021,0,0,1,1
600343,航天动力,2022,0,0,1,1
600343,航天动力,2023,0,0,1,1
600345,长江通信,2023,1,1,1,3
600346,恒力石化,2021,1,0,1,2
600346,恒力石化,2022,1,0,1,2
600346,恒力石化,2023,1,0,1,2
600348,华阳股份,2021,1,0,1,2
600348,华阳股份,2022,1,0,1,2
600348,华阳股份,2023,1,0,1,2
600350,山东高速,2015,0,0,1,1
600350,山东高速,2016,0,0,1,1
600350,山东高速,2017,0,0,1,1
600350,山东高速,2018,0,0,1,1
600350,山东高速,2019,0,0,1,1
600350,山东高速,2020,0,0,1,1
600350,山东高速,2021,1,0,1,2
600350,山东高速,2022,1,1,1,3
600350,山东高速,2023,0,0,1,1
600351,亚宝药业,2015,0,0,1,1
600351,亚宝药业,2016,0,0,1,1
600351,亚宝药业,2017,0,0,1,1
600351,亚宝药业,2018,1,0,1,2
600351,亚宝药业,2019,1,1,1,3
600351,亚宝药业,2020,1,0,1,2
600351,亚宝药业,2021,1,0,1,2
600351,亚宝药业,2022,1,0,1,2
600351,亚宝药业,2023,1,0,1,2
600352,浙江龙盛,2015,1,0,1,2
600352,浙江龙盛,2016,1,0,1,2
600352,浙江龙盛,2017,1,0,1,2
600352,浙江龙盛,2018,1,0,1,2
600352,浙江龙盛,2019,1,0,1,2
600352,浙江龙盛,2020,1,0,1,2
600352,浙江龙盛,2021,1,0,1,2
600352,浙江龙盛,2022,1,0,1,2
600356,恒丰纸业,2015,0,1,1,2
600356,恒丰纸业,2016,0,0,1,1
600356,恒丰纸业,2017,0,0,1,1
600356,恒丰纸业,2018,0,0,1,1
600356,恒丰纸业,2019,0,0,1,1
600356,恒丰纸业,2020,0,0,1,1
600356,恒丰纸业,2021,1,0,1,2
600356,恒丰纸业,2022,1,1,1,3
600360,华微电子,2015,0,0,1,1
600360,华微电子,2016,0,0,1,1
600360,华微电子,2017,0,0,1,1
600360,华微电子,2018,0,0,1,1
600360,华微电子,2019,0,0,1,1
600360,华微电子,2020,0,0,1,1
600360,华微电子,2021,0,0,1,1
600360,华微电子,2022,0,0,1,1
600360,ST华微,2023,0,0,1,1
600361,创新新材,2023,1,1,1,3
600362,江西铜业,2015,0,0,1,1
600362,江西铜业,2016,0,0,1,1
600362,江西铜业,2017,0,0,1,1
600362,江西铜业,2018,0,0,1,1
600362,江西铜业,2019,0,0,1,1
600362,江西铜业,2020,1,0,1,2
600362,江西铜业,2021,1,1,1,3
600362,江西铜业,2022,1,1,1,3
600362,江西铜业,2023,1,1,1,3
600367,红星发展,2015,0,0,1,1
600367,红星发展,2016,0,0,1,1
600367,红星发展,2017,0,0,1,1
600367,红星发展,2018,0,0,1,1
600367,红星发展,2019,0,0,1,1
600367,红星发展,2020,0,0,1,1
600367,红星发展,2021,0,0,1,1
600367,红星发展,2022,0,0,1,1
600367,红星发展,2023,0,0,1,1
600369,西南证券,2015,0,0,1,1
600369,西南证券,2016,0,0,1,1
600369,西南证券,2017,0,0,1,1
600369,西南证券,2018,0,0,1,1
600369,西南证券,2019,0,0,1,1
600369,西南证券,2020,0,0,1,1
600369,西南证券,2021,0,0,1,1
600369,西南证券,2022,1,0,1,2
600369,西南证券,2023,1,1,1,3
600371,万向德农,2015,0,0,1,1
600371,万向德农,2016,0,0,1,1
600371,万向德农,2017,0,0,1,1
600371,万向德农,2018,0,0,1,1
600371,万向德农,2019,0,0,1,1
600371,万向德农,2020,0,0,1,1
600371,万向德农,2021,0,0,1,1
600371,万向德农,2022,0,0,1,1
600371,万向德农,2023,0,0,1,1
600372,中航电子,2015,0,0,1,1
600372,中航电子,2016,0,0,1,1
600372,中航电子,2017,0,0,1,1
600372,中航电子,2018,0,0,1,1
600372,中航电子,2019,0,0,1,1
600372,中航电子,2020,0,0,1,1
600372,中航电子,2021,0,0,1,1
600372,中航电子,2022,1,0,1,2
600372,中航机载,2023,1,0,1,2
600373,中文传媒,2015,0,0,1,1
600373,中文传媒,2016,0,0,1,1
600373,中文传媒,2017,0,0,1,1
600373,中文传媒,2018,0,0,1,1
600373,中文传媒,2019,0,0,1,1
600373,中文传媒,2020,0,0,1,1
600373,中文传媒,2021,0,0,1,1
600373,中文传媒,2022,0,0,1,1
600373,中文传媒,2023,0,0,1,1
600376,首开股份,2015,0,0,1,1
600376,首开股份,2016,0,0,1,1
600376,首开股份,2017,0,0,1,1
600376,首开股份,2018,0,0,1,1
600376,首开股份,2019,0,0,1,1
600376,首开股份,2020,0,0,1,1
600376,首开股份,2021,0,0,1,1
600376,首开股份,2022,0,0,1,1
600376,首开股份,2023,1,0,1,2
600377,宁沪高速,2015,0,0,1,1
600377,宁沪高速,2016,0,0,1,1
600377,宁沪高速,2017,1,0,1,2
600377,宁沪高速,2018,1,0,1,2
600377,宁沪高速,2019,1,0,1,2
600377,宁沪高速,2020,1,0,1,2
600377,宁沪高速,2021,1,0,1,2
600377,宁沪高速,2022,1,0,1,2
600377,宁沪高速,2023,1,0,1,2
600378,昊华科技,2021,0,0,1,1
600378,昊华科技,2022,1,0,1,2
600378,昊华科技,2023,1,1,1,3
600379,宝光股份,2022,1,1,1,3
600379,宝光股份,2023,1,1,1,3
600380,健康元,2017,0,1,1,2
600380,健康元,2018,0,0,1,1
600380,健康元,2019,1,0,1,2
600380,健康元,2020,0,1,1,2
600380,健康元,2021,0,1,1,2
600380,健康元,2022,0,1,1,2
600380,健康元,2023,1,1,1,3
600383,金地集团,2015,1,0,1,2
600383,金地集团,2016,1,0,1,2
