file,reason
600006-2014-东风汽车.txt,年份不在2015-2023范围内
600011-2010-华能国际.txt,年份不在2015-2023范围内
600011-2011-华能国际.txt,年份不在2015-2023范围内
600011-2012-华能国际.txt,年份不在2015-2023范围内
600011-2013-华能国际.txt,年份不在2015-2023范围内
600011-2014-华能国际.txt,年份不在2015-2023范围内
600012-2010-皖通高速.txt,年份不在2015-2023范围内
600012-2011-皖通高速.txt,年份不在2015-2023范围内
600012-2012-皖通高速.txt,年份不在2015-2023范围内
600012-2013-皖通高速.txt,年份不在2015-2023范围内
600012-2014-皖通高速.txt,年份不在2015-2023范围内
600015-2010-华夏银行.txt,年份不在2015-2023范围内
600015-2011-华夏银行.txt,年份不在2015-2023范围内
600015-2012-华夏银行.txt,年份不在2015-2023范围内
600015-2013-华夏银行.txt,年份不在2015-2023范围内
600015-2014-华夏银行.txt,年份不在2015-2023范围内
600016-2010-民生银行.txt,年份不在2015-2023范围内
600016-2011-民生银行.txt,年份不在2015-2023范围内
600016-2012-民生银行.txt,年份不在2015-2023范围内
600016-2013-民生银行.txt,年份不在2015-2023范围内
600016-2014-民生银行.txt,年份不在2015-2023范围内
600017-2010-日照港.txt,年份不在2015-2023范围内
600017-2011-日照港.txt,年份不在2015-2023范围内
600017-2012-日照港.txt,年份不在2015-2023范围内
600017-2013-日照港.txt,年份不在2015-2023范围内
600017-2014-日照港.txt,年份不在2015-2023范围内
600018-2010-上港集团.txt,年份不在2015-2023范围内
600018-2011-上港集团.txt,年份不在2015-2023范围内
600018-2012-上港集团.txt,年份不在2015-2023范围内
600018-2013-上港集团.txt,年份不在2015-2023范围内
600018-2014-上港集团.txt,年份不在2015-2023范围内
600019-2010-宝钢股份.txt,年份不在2015-2023范围内
600019-2011-宝钢股份.txt,年份不在2015-2023范围内
600019-2012-宝钢股份.txt,年份不在2015-2023范围内
600019-2013-宝钢股份.txt,年份不在2015-2023范围内
600019-2014-宝钢股份.txt,年份不在2015-2023范围内
600020-2010-中原高速.txt,年份不在2015-2023范围内
600020-2011-中原高速.txt,年份不在2015-2023范围内
600020-2012-中原高速.txt,年份不在2015-2023范围内
600020-2013-中原高速.txt,年份不在2015-2023范围内
600020-2014-中原高速.txt,年份不在2015-2023范围内
600021-2013-上海电力.txt,年份不在2015-2023范围内
600021-2014-上海电力.txt,年份不在2015-2023范围内
600022-2010-山东钢铁.txt,年份不在2015-2023范围内
600022-2011-山东钢铁.txt,年份不在2015-2023范围内
600022-2012-山东钢铁.txt,年份不在2015-2023范围内
600022-2013-山东钢铁.txt,年份不在2015-2023范围内
600022-2014-山东钢铁.txt,年份不在2015-2023范围内
600026-2010-中远海能.txt,年份不在2015-2023范围内
600026-2011-中远海能.txt,年份不在2015-2023范围内
600026-2012-中远海能.txt,年份不在2015-2023范围内
600026-2013-中远海能.txt,年份不在2015-2023范围内
600026-2014-中远海能.txt,年份不在2015-2023范围内
600027-2010-华电国际.txt,年份不在2015-2023范围内
600027-2011-华电国际.txt,年份不在2015-2023范围内
600027-2012-华电国际.txt,年份不在2015-2023范围内
600027-2013-华电国际.txt,年份不在2015-2023范围内
600027-2014-华电国际.txt,年份不在2015-2023范围内
600028-2009-中国石化.txt,年份不在2015-2023范围内
600028-2010-中国石化.txt,年份不在2015-2023范围内
600028-2011-中国石化.txt,年份不在2015-2023范围内
600028-2012-中国石化.txt,年份不在2015-2023范围内
600028-2013-中国石化.txt,年份不在2015-2023范围内
600028-2014-中国石化.txt,年份不在2015-2023范围内
600029-2010-南方航空.txt,年份不在2015-2023范围内
600029-2011-南方航空.txt,年份不在2015-2023范围内
600029-2012-南方航空.txt,年份不在2015-2023范围内
600029-2013-南方航空.txt,年份不在2015-2023范围内
600029-2014-南方航空.txt,年份不在2015-2023范围内
600030-2010-中信证券.txt,年份不在2015-2023范围内
600030-2011-中信证券.txt,年份不在2015-2023范围内
600030-2012-中信证券.txt,年份不在2015-2023范围内
600030-2013-中信证券.txt,年份不在2015-2023范围内
600030-2014-中信证券.txt,年份不在2015-2023范围内
600031-2010-三一重工.txt,年份不在2015-2023范围内
600031-2011-三一重工.txt,年份不在2015-2023范围内
600031-2012-三一重工.txt,年份不在2015-2023范围内
600031-2013-三一重工.txt,年份不在2015-2023范围内
600031-2014-三一重工.txt,年份不在2015-2023范围内
600033-2007-福建高速.txt,年份不在2015-2023范围内
600033-2010-福建高速.txt,年份不在2015-2023范围内
600033-2011-福建高速.txt,年份不在2015-2023范围内
600033-2012-福建高速.txt,年份不在2015-2023范围内
600033-2013-福建高速.txt,年份不在2015-2023范围内
600033-2014-福建高速.txt,年份不在2015-2023范围内
600036-2010-招商银行.txt,年份不在2015-2023范围内
600036-2011-招商银行.txt,年份不在2015-2023范围内
600036-2012-招商银行.txt,年份不在2015-2023范围内
600036-2013-招商银行.txt,年份不在2015-2023范围内
600036-2014-招商银行.txt,年份不在2015-2023范围内
600037-2010-歌华有线.txt,年份不在2015-2023范围内
600037-2011-歌华有线.txt,年份不在2015-2023范围内
600037-2012-歌华有线.txt,年份不在2015-2023范围内
600037-2013-歌华有线.txt,年份不在2015-2023范围内
600037-2014-歌华有线.txt,年份不在2015-2023范围内
600048-2011-保利发展.txt,年份不在2015-2023范围内
600048-2012-保利发展.txt,年份不在2015-2023范围内
600048-2013-保利发展.txt,年份不在2015-2023范围内
600048-2014-保利发展.txt,年份不在2015-2023范围内
600050-2010-中国联通.txt,年份不在2015-2023范围内
600050-2011-中国联通.txt,年份不在2015-2023范围内
600050-2012-中国联通.txt,年份不在2015-2023范围内
600050-2013-中国联通.txt,年份不在2015-2023范围内
600050-2014-中国联通.txt,年份不在2015-2023范围内
600051-2010-宁波联合.txt,年份不在2015-2023范围内
600051-2011-宁波联合.txt,年份不在2015-2023范围内
600051-2012-宁波联合.txt,年份不在2015-2023范围内
600051-2013-宁波联合.txt,年份不在2015-2023范围内
600051-2014-宁波联合.txt,年份不在2015-2023范围内
600052-2012-东望时代.txt,年份不在2015-2023范围内
600052-2013-东望时代.txt,年份不在2015-2023范围内
600052-2014-东望时代.txt,年份不在2015-2023范围内
600055-2010-万东医疗.txt,年份不在2015-2023范围内
600055-2011-万东医疗.txt,年份不在2015-2023范围内
600055-2012-万东医疗.txt,年份不在2015-2023范围内
600055-2013-万东医疗.txt,年份不在2015-2023范围内
600055-2014-万东医疗.txt,年份不在2015-2023范围内
600056-2010-中国医药.txt,年份不在2015-2023范围内
600056-2011-中国医药.txt,年份不在2015-2023范围内
600056-2012-中国医药.txt,年份不在2015-2023范围内
600056-2013-中国医药.txt,年份不在2015-2023范围内
600056-2014-中国医药.txt,年份不在2015-2023范围内
600058-2010-五矿发展.txt,年份不在2015-2023范围内
600058-2011-五矿发展.txt,年份不在2015-2023范围内
600058-2012-五矿发展.txt,年份不在2015-2023范围内
600058-2013-五矿发展.txt,年份不在2015-2023范围内
600058-2014-五矿发展.txt,年份不在2015-2023范围内
600059-2010-古越龙山.txt,年份不在2015-2023范围内
600059-2011-古越龙山.txt,年份不在2015-2023范围内
600059-2012-古越龙山.txt,年份不在2015-2023范围内
600059-2013-古越龙山.txt,年份不在2015-2023范围内
600059-2014-古越龙山.txt,年份不在2015-2023范围内
600060-2010-海信视像.txt,年份不在2015-2023范围内
600060-2011-海信视像.txt,年份不在2015-2023范围内
600060-2012-海信视像.txt,年份不在2015-2023范围内
600060-2013-海信视像.txt,年份不在2015-2023范围内
600060-2014-海信视像.txt,年份不在2015-2023范围内
600062-2010-华润双鹤.txt,年份不在2015-2023范围内
600062-2011-华润双鹤.txt,年份不在2015-2023范围内
600062-2012-华润双鹤.txt,年份不在2015-2023范围内
600062-2013-华润双鹤.txt,年份不在2015-2023范围内
600062-2014-华润双鹤.txt,年份不在2015-2023范围内
600063-2010-皖维高新.txt,年份不在2015-2023范围内
600063-2011-皖维高新.txt,年份不在2015-2023范围内
600063-2012-皖维高新.txt,年份不在2015-2023范围内
600063-2013-皖维高新.txt,年份不在2015-2023范围内
600063-2014-皖维高新.txt,年份不在2015-2023范围内
600064-2010-南京高科.txt,年份不在2015-2023范围内
600064-2011-南京高科.txt,年份不在2015-2023范围内
600064-2012-南京高科.txt,年份不在2015-2023范围内
600064-2013-南京高科.txt,年份不在2015-2023范围内
600064-2014-南京高科.txt,年份不在2015-2023范围内
600066-2011-宇通客车.txt,年份不在2015-2023范围内
600066-2012-宇通客车.txt,年份不在2015-2023范围内
600066-2013-宇通客车.txt,年份不在2015-2023范围内
600066-2014-宇通客车.txt,年份不在2015-2023范围内
600067-2010-冠城大通.txt,年份不在2015-2023范围内
600067-2011-冠城大通.txt,年份不在2015-2023范围内
600067-2012-冠城大通.txt,年份不在2015-2023范围内
600067-2013-冠城大通.txt,年份不在2015-2023范围内
600067-2014-冠城大通.txt,年份不在2015-2023范围内
600068-2010-葛洲坝.txt,年份不在2015-2023范围内
600068-2011-葛洲坝.txt,年份不在2015-2023范围内
600068-2012-葛洲坝.txt,年份不在2015-2023范围内
600068-2013-葛洲坝.txt,年份不在2015-2023范围内
600068-2014-葛洲坝.txt,年份不在2015-2023范围内
600071-2010-凤凰光学.txt,年份不在2015-2023范围内
600071-2011-凤凰光学.txt,年份不在2015-2023范围内
600071-2012-凤凰光学.txt,年份不在2015-2023范围内
600071-2013-凤凰光学.txt,年份不在2015-2023范围内
600071-2014-凤凰光学.txt,年份不在2015-2023范围内
600078-2013-ST澄星.txt,年份不在2015-2023范围内
600078-2014-ST澄星.txt,年份不在2015-2023范围内
600085-2010-同仁堂.txt,年份不在2015-2023范围内
600085-2011-同仁堂.txt,年份不在2015-2023范围内
600085-2012-同仁堂.txt,年份不在2015-2023范围内
600085-2013-同仁堂.txt,年份不在2015-2023范围内
600085-2014-同仁堂.txt,年份不在2015-2023范围内
600087-2011-退市长油.txt,年份不在2015-2023范围内
600089-2010-特变电工.txt,年份不在2015-2023范围内
600089-2011-特变电工.txt,年份不在2015-2023范围内
600089-2012-特变电工.txt,年份不在2015-2023范围内
600089-2013-特变电工.txt,年份不在2015-2023范围内
600089-2014-特变电工.txt,年份不在2015-2023范围内
600094-2013-大名城.txt,年份不在2015-2023范围内
600094-2014-大名城.txt,年份不在2015-2023范围内
600096-2010-云天化.txt,年份不在2015-2023范围内
600096-2011-云天化.txt,年份不在2015-2023范围内
600096-2012-云天化.txt,年份不在2015-2023范围内
600096-2013-云天化.txt,年份不在2015-2023范围内
600096-2014-云天化.txt,年份不在2015-2023范围内
600098-2010-广州控股.txt,年份不在2015-2023范围内
600098-2011-广州控股.txt,年份不在2015-2023范围内
600098-2012-广州发展.txt,年份不在2015-2023范围内
600098-2013-广州发展.txt,年份不在2015-2023范围内
600098-2014-广州发展.txt,年份不在2015-2023范围内
600100-2010-同方股份.txt,年份不在2015-2023范围内
600100-2011-同方股份.txt,年份不在2015-2023范围内
600100-2012-同方股份.txt,年份不在2015-2023范围内
600100-2013-同方股份.txt,年份不在2015-2023范围内
600100-2014-同方股份.txt,年份不在2015-2023范围内
600102-2010-莱钢股份.txt,年份不在2015-2023范围内
600103-2010-青山纸业.txt,年份不在2015-2023范围内
600103-2011-青山纸业.txt,年份不在2015-2023范围内
600103-2012-青山纸业.txt,年份不在2015-2023范围内
600103-2013-青山纸业.txt,年份不在2015-2023范围内
600103-2014-青山纸业.txt,年份不在2015-2023范围内
600104-2010-上汽集团.txt,年份不在2015-2023范围内
600104-2011-上汽集团.txt,年份不在2015-2023范围内
600104-2012-上汽集团.txt,年份不在2015-2023范围内
600104-2013-上汽集团.txt,年份不在2015-2023范围内
600104-2014-上汽集团.txt,年份不在2015-2023范围内
600109-2010-国金证券.txt,年份不在2015-2023范围内
600109-2011-国金证券.txt,年份不在2015-2023范围内
600109-2012-国金证券.txt,年份不在2015-2023范围内
600109-2013-国金证券.txt,年份不在2015-2023范围内
600109-2014-国金证券.txt,年份不在2015-2023范围内
600110-2010-诺德股份.txt,年份不在2015-2023范围内
600110-2011-诺德股份.txt,年份不在2015-2023范围内
600110-2012-诺德股份.txt,年份不在2015-2023范围内
600110-2013-诺德股份.txt,年份不在2015-2023范围内
600110-2014-诺德股份.txt,年份不在2015-2023范围内
600111-2010-北方稀土.txt,年份不在2015-2023范围内
600111-2011-北方稀土.txt,年份不在2015-2023范围内
600111-2012-北方稀土.txt,年份不在2015-2023范围内
600111-2013-北方稀土.txt,年份不在2015-2023范围内
600111-2014-北方稀土.txt,年份不在2015-2023范围内
600113-2011-浙江东日.txt,年份不在2015-2023范围内
600113-2012-浙江东日.txt,年份不在2015-2023范围内
600113-2013-浙江东日.txt,年份不在2015-2023范围内
600113-2014-浙江东日.txt,年份不在2015-2023范围内
600115-2010-中国东航.txt,年份不在2015-2023范围内
600115-2011-中国东航.txt,年份不在2015-2023范围内
600115-2012-中国东航.txt,年份不在2015-2023范围内
600115-2013-中国东航.txt,年份不在2015-2023范围内
600115-2014-中国东航.txt,年份不在2015-2023范围内
600116-2010-三峡水利.txt,年份不在2015-2023范围内
600116-2011-三峡水利.txt,年份不在2015-2023范围内
600116-2012-三峡水利.txt,年份不在2015-2023范围内
600116-2013-三峡水利.txt,年份不在2015-2023范围内
600116-2014-三峡水利.txt,年份不在2015-2023范围内
600117-2010-西宁特钢.txt,年份不在2015-2023范围内
600117-2011-西宁特钢.txt,年份不在2015-2023范围内
600117-2012-西宁特钢.txt,年份不在2015-2023范围内
600117-2013-西宁特钢.txt,年份不在2015-2023范围内
600117-2014-西宁特钢.txt,年份不在2015-2023范围内
600118-2011-中国卫星.txt,年份不在2015-2023范围内
600118-2012-中国卫星.txt,年份不在2015-2023范围内
600118-2013-中国卫星.txt,年份不在2015-2023范围内
600118-2014-中国卫星.txt,年份不在2015-2023范围内
600123-2010-兰花科创.txt,年份不在2015-2023范围内
600123-2011-兰花科创.txt,年份不在2015-2023范围内
600123-2012-兰花科创.txt,年份不在2015-2023范围内
600123-2013-兰花科创.txt,年份不在2015-2023范围内
600123-2014-兰花科创.txt,年份不在2015-2023范围内
600125-2010-铁龙物流.txt,年份不在2015-2023范围内
600125-2011-铁龙物流.txt,年份不在2015-2023范围内
600125-2012-铁龙物流.txt,年份不在2015-2023范围内
600125-2013-铁龙物流.txt,年份不在2015-2023范围内
600125-2014-铁龙物流.txt,年份不在2015-2023范围内
600138-2010-中青旅.txt,年份不在2015-2023范围内
600138-2011-中青旅.txt,年份不在2015-2023范围内
600138-2012-中青旅.txt,年份不在2015-2023范围内
600138-2013-中青旅.txt,年份不在2015-2023范围内
600138-2014-中青旅.txt,年份不在2015-2023范围内
600141-2010-兴发集团.txt,年份不在2015-2023范围内
600141-2011-兴发集团.txt,年份不在2015-2023范围内
600141-2012-兴发集团.txt,年份不在2015-2023范围内
600141-2013-兴发集团.txt,年份不在2015-2023范围内
600141-2014-兴发集团.txt,年份不在2015-2023范围内
600151-2010-航天机电.txt,年份不在2015-2023范围内
600151-2011-航天机电.txt,年份不在2015-2023范围内
600151-2012-航天机电.txt,年份不在2015-2023范围内
600151-2013-航天机电.txt,年份不在2015-2023范围内
600151-2014-航天机电.txt,年份不在2015-2023范围内
600153-2010-建发股份.txt,年份不在2015-2023范围内
600153-2011-建发股份.txt,年份不在2015-2023范围内
600153-2012-建发股份.txt,年份不在2015-2023范围内
600153-2013-建发股份.txt,年份不在2015-2023范围内
600153-2014-建发股份.txt,年份不在2015-2023范围内
600158-2010-中体产业.txt,年份不在2015-2023范围内
600158-2011-中体产业.txt,年份不在2015-2023范围内
600158-2012-中体产业.txt,年份不在2015-2023范围内
600158-2013-中体产业.txt,年份不在2015-2023范围内
600158-2014-中体产业.txt,年份不在2015-2023范围内
600160-2011-巨化股份.txt,年份不在2015-2023范围内
600160-2012-巨化股份.txt,年份不在2015-2023范围内
600160-2013-巨化股份.txt,年份不在2015-2023范围内
600160-2014-巨化股份.txt,年份不在2015-2023范围内
600161-2010-天坛生物.txt,年份不在2015-2023范围内
600161-2011-天坛生物.txt,年份不在2015-2023范围内
600161-2012-天坛生物.txt,年份不在2015-2023范围内
600161-2013-天坛生物.txt,年份不在2015-2023范围内
600161-2014-天坛生物.txt,年份不在2015-2023范围内
600163-2007-中闽能源.txt,年份不在2015-2023范围内
600163-2010-中闽能源.txt,年份不在2015-2023范围内
600163-2011-中闽能源.txt,年份不在2015-2023范围内
600163-2012-中闽能源.txt,年份不在2015-2023范围内
600163-2013-中闽能源.txt,年份不在2015-2023范围内
600163-2014-中闽能源.txt,年份不在2015-2023范围内
600166-2010-福田汽车.txt,年份不在2015-2023范围内
600166-2011-福田汽车.txt,年份不在2015-2023范围内
600166-2012-福田汽车.txt,年份不在2015-2023范围内
600166-2013-福田汽车.txt,年份不在2015-2023范围内
600166-2014-福田汽车.txt,年份不在2015-2023范围内
600170-2010-上海建工.txt,年份不在2015-2023范围内
600170-2011-上海建工.txt,年份不在2015-2023范围内
600170-2012-上海建工.txt,年份不在2015-2023范围内
600170-2013-上海建工.txt,年份不在2015-2023范围内
600170-2014-上海建工.txt,年份不在2015-2023范围内
600171-2010-上海贝岭.txt,年份不在2015-2023范围内
600171-2011-上海贝岭.txt,年份不在2015-2023范围内
600171-2012-上海贝岭.txt,年份不在2015-2023范围内
600171-2013-上海贝岭.txt,年份不在2015-2023范围内
600171-2014-上海贝岭.txt,年份不在2015-2023范围内
600173-2010-卧龙地产.txt,年份不在2015-2023范围内
600173-2011-卧龙地产.txt,年份不在2015-2023范围内
600173-2012-卧龙地产.txt,年份不在2015-2023范围内
600173-2013-卧龙地产.txt,年份不在2015-2023范围内
600173-2014-卧龙地产.txt,年份不在2015-2023范围内
600176-2010-中国巨石.txt,年份不在2015-2023范围内
600176-2011-中国巨石.txt,年份不在2015-2023范围内
600176-2012-中国巨石.txt,年份不在2015-2023范围内
600176-2013-中国巨石.txt,年份不在2015-2023范围内
600176-2014-中国巨石.txt,年份不在2015-2023范围内
600177-2010-雅戈尔.txt,年份不在2015-2023范围内
600177-2011-雅戈尔.txt,年份不在2015-2023范围内
600177-2012-雅戈尔.txt,年份不在2015-2023范围内
600177-2013-雅戈尔.txt,年份不在2015-2023范围内
600177-2014-雅戈尔.txt,年份不在2015-2023范围内
600183-2010-生益科技.txt,年份不在2015-2023范围内
600183-2011-生益科技.txt,年份不在2015-2023范围内
600183-2012-生益科技.txt,年份不在2015-2023范围内
600183-2013-生益科技.txt,年份不在2015-2023范围内
600183-2014-生益科技.txt,年份不在2015-2023范围内
600187-2011-国中水务.txt,年份不在2015-2023范围内
600187-2012-国中水务.txt,年份不在2015-2023范围内
600187-2013-国中水务.txt,年份不在2015-2023范围内
600187-2014-国中水务.txt,年份不在2015-2023范围内
600188-2010-兖矿能源.txt,年份不在2015-2023范围内
600188-2011-兖矿能源.txt,年份不在2015-2023范围内
600188-2012-兖矿能源.txt,年份不在2015-2023范围内
600188-2013-兖矿能源.txt,年份不在2015-2023范围内
600188-2014-兖矿能源.txt,年份不在2015-2023范围内
600190-2011-锦州港.txt,年份不在2015-2023范围内
600190-2012-锦州港.txt,年份不在2015-2023范围内
600190-2013-锦州港.txt,年份不在2015-2023范围内
600190-2014-锦州港.txt,年份不在2015-2023范围内
600193-2010-创兴资源.txt,年份不在2015-2023范围内
600193-2011-创兴资源.txt,年份不在2015-2023范围内
600193-2012-创兴资源.txt,年份不在2015-2023范围内
600193-2013-创兴资源.txt,年份不在2015-2023范围内
600195-2010-中牧股份.txt,年份不在2015-2023范围内
600195-2011-中牧股份.txt,年份不在2015-2023范围内
600195-2012-中牧股份.txt,年份不在2015-2023范围内
600195-2013-中牧股份.txt,年份不在2015-2023范围内
600195-2014-中牧股份.txt,年份不在2015-2023范围内
600196-2010-复星医药.txt,年份不在2015-2023范围内
600196-2011-复星医药.txt,年份不在2015-2023范围内
600196-2012-复星医药.txt,年份不在2015-2023范围内
600196-2013-复星医药.txt,年份不在2015-2023范围内
600196-2014-复星医药.txt,年份不在2015-2023范围内
600197-2010-伊力特.txt,年份不在2015-2023范围内
600197-2011-伊力特.txt,年份不在2015-2023范围内
600197-2012-伊力特.txt,年份不在2015-2023范围内
600197-2013-伊力特.txt,年份不在2015-2023范围内
600197-2014-伊力特.txt,年份不在2015-2023范围内
600198-2012-大唐电信.txt,年份不在2015-2023范围内
600198-2013-大唐电信.txt,年份不在2015-2023范围内
600198-2014-大唐电信.txt,年份不在2015-2023范围内
600203-2012-福日电子.txt,年份不在2015-2023范围内
600203-2013-福日电子.txt,年份不在2015-2023范围内
600203-2014-福日电子.txt,年份不在2015-2023范围内
600206-2011-有研新材.txt,年份不在2015-2023范围内
600206-2012-有研新材.txt,年份不在2015-2023范围内
600206-2013-有研新材.txt,年份不在2015-2023范围内
600206-2014-有研新材.txt,年份不在2015-2023范围内
600208-2010-新湖中宝.txt,年份不在2015-2023范围内
600208-2011-新湖中宝.txt,年份不在2015-2023范围内
600208-2012-新湖中宝.txt,年份不在2015-2023范围内
600208-2013-新湖中宝.txt,年份不在2015-2023范围内
600208-2014-新湖中宝.txt,年份不在2015-2023范围内
600210-2010-紫江企业.txt,年份不在2015-2023范围内
600210-2011-紫江企业.txt,年份不在2015-2023范围内
600210-2012-紫江企业.txt,年份不在2015-2023范围内
600210-2013-紫江企业.txt,年份不在2015-2023范围内
600210-2014-紫江企业.txt,年份不在2015-2023范围内
600218-2010-全柴动力.txt,年份不在2015-2023范围内
600218-2011-全柴动力.txt,年份不在2015-2023范围内
600218-2012-全柴动力.txt,年份不在2015-2023范围内
600218-2013-全柴动力.txt,年份不在2015-2023范围内
600218-2014-全柴动力.txt,年份不在2015-2023范围内
600219-2010-南山铝业.txt,年份不在2015-2023范围内
600219-2011-南山铝业.txt,年份不在2015-2023范围内
600219-2012-南山铝业.txt,年份不在2015-2023范围内
600219-2013-南山铝业.txt,年份不在2015-2023范围内
600219-2014-南山铝业.txt,年份不在2015-2023范围内
600223-2011-鲁商发展.txt,年份不在2015-2023范围内
600223-2012-鲁商发展.txt,年份不在2015-2023范围内
600223-2013-鲁商发展.txt,年份不在2015-2023范围内
600223-2014-鲁商发展.txt,年份不在2015-2023范围内
600227-2010-圣济堂.txt,年份不在2015-2023范围内
600227-2011-圣济堂.txt,年份不在2015-2023范围内
600227-2012-圣济堂.txt,年份不在2015-2023范围内
600227-2013-圣济堂.txt,年份不在2015-2023范围内
600227-2014-圣济堂.txt,年份不在2015-2023范围内
600243-2010-青海华鼎.txt,年份不在2015-2023范围内
600243-2011-青海华鼎.txt,年份不在2015-2023范围内
600243-2012-青海华鼎.txt,年份不在2015-2023范围内
600243-2013-青海华鼎.txt,年份不在2015-2023范围内
600243-2014-青海华鼎.txt,年份不在2015-2023范围内
600246-2010-万通发展.txt,年份不在2015-2023范围内
600246-2011-万通发展.txt,年份不在2015-2023范围内
600246-2012-万通发展.txt,年份不在2015-2023范围内
600246-2013-万通发展.txt,年份不在2015-2023范围内
600246-2014-万通发展.txt,年份不在2015-2023范围内
600251-2010-冠农股份.txt,年份不在2015-2023范围内
600251-2011-冠农股份.txt,年份不在2015-2023范围内
600251-2012-冠农股份.txt,年份不在2015-2023范围内
600251-2013-冠农股份.txt,年份不在2015-2023范围内
600251-2014-冠农股份.txt,年份不在2015-2023范围内
600252-2010-中恒集团.txt,年份不在2015-2023范围内
600252-2011-中恒集团.txt,年份不在2015-2023范围内
600252-2012-中恒集团.txt,年份不在2015-2023范围内
600252-2013-中恒集团.txt,年份不在2015-2023范围内
600252-2014-中恒集团.txt,年份不在2015-2023范围内
600255-2010-鑫科材料.txt,年份不在2015-2023范围内
600255-2011-鑫科材料.txt,年份不在2015-2023范围内
600255-2012-鑫科材料.txt,年份不在2015-2023范围内
600255-2013-鑫科材料.txt,年份不在2015-2023范围内
600255-2014-鑫科材料.txt,年份不在2015-2023范围内
600256-2011-广汇能源.txt,年份不在2015-2023范围内
600256-2012-广汇能源.txt,年份不在2015-2023范围内
600256-2013-广汇能源.txt,年份不在2015-2023范围内
600256-2014-广汇能源.txt,年份不在2015-2023范围内
600259-2013-广晟有色.txt,年份不在2015-2023范围内
600259-2014-广晟有色.txt,年份不在2015-2023范围内
600260-2010-ST凯乐.txt,年份不在2015-2023范围内
600260-2011-ST凯乐.txt,年份不在2015-2023范围内
600260-2012-ST凯乐.txt,年份不在2015-2023范围内
600260-2013-ST凯乐.txt,年份不在2015-2023范围内
600260-2014-ST凯乐.txt,年份不在2015-2023范围内
600261-2011-阳光照明.txt,年份不在2015-2023范围内
600261-2012-阳光照明.txt,年份不在2015-2023范围内
600261-2013-阳光照明.txt,年份不在2015-2023范围内
600261-2014-阳光照明.txt,年份不在2015-2023范围内
600262-2010-北方股份.txt,年份不在2015-2023范围内
600262-2012-北方股份.txt,年份不在2015-2023范围内
600262-2013-北方股份.txt,年份不在2015-2023范围内
600262-2014-北方股份.txt,年份不在2015-2023范围内
600263-2010-路桥建设.txt,年份不在2015-2023范围内
600266-2010-城建发展.txt,年份不在2015-2023范围内
600266-2011-城建发展.txt,年份不在2015-2023范围内
600266-2012-城建发展.txt,年份不在2015-2023范围内
600266-2013-城建发展.txt,年份不在2015-2023范围内
600266-2014-城建发展.txt,年份不在2015-2023范围内
600267-2010-海正药业.txt,年份不在2015-2023范围内
600267-2011-海正药业.txt,年份不在2015-2023范围内
600267-2012-海正药业.txt,年份不在2015-2023范围内
600267-2013-海正药业.txt,年份不在2015-2023范围内
600267-2014-海正药业.txt,年份不在2015-2023范围内
600269-2010-赣粤高速.txt,年份不在2015-2023范围内
600269-2011-赣粤高速.txt,年份不在2015-2023范围内
600269-2012-赣粤高速.txt,年份不在2015-2023范围内
600269-2013-赣粤高速.txt,年份不在2015-2023范围内
600269-2014-赣粤高速.txt,年份不在2015-2023范围内
600270-2009-外运发展.txt,年份不在2015-2023范围内
600270-2010-外运发展.txt,年份不在2015-2023范围内
600270-2011-外运发展.txt,年份不在2015-2023范围内
600270-2012-外运发展.txt,年份不在2015-2023范围内
600270-2013-外运发展.txt,年份不在2015-2023范围内
600270-2014-外运发展.txt,年份不在2015-2023范围内
600271-2010-航天信息.txt,年份不在2015-2023范围内
600271-2011-航天信息.txt,年份不在2015-2023范围内
600271-2012-航天信息.txt,年份不在2015-2023范围内
600271-2013-航天信息.txt,年份不在2015-2023范围内
600271-2014-航天信息.txt,年份不在2015-2023范围内
600282-2010-南钢股份.txt,年份不在2015-2023范围内
600282-2011-南钢股份.txt,年份不在2015-2023范围内
600282-2012-南钢股份.txt,年份不在2015-2023范围内
600282-2013-南钢股份.txt,年份不在2015-2023范围内
600282-2014-南钢股份.txt,年份不在2015-2023范围内
600284-2010-浦东建设.txt,年份不在2015-2023范围内
600284-2012-浦东建设.txt,年份不在2015-2023范围内
600284-2013-浦东建设.txt,年份不在2015-2023范围内
600284-2014-浦东建设.txt,年份不在2015-2023范围内
600288-2010-大恒科技.txt,年份不在2015-2023范围内
600288-2011-大恒科技.txt,年份不在2015-2023范围内
600288-2012-大恒科技.txt,年份不在2015-2023范围内
600288-2013-大恒科技.txt,年份不在2015-2023范围内
600288-2014-大恒科技.txt,年份不在2015-2023范围内
600291-2013-退市西水.txt,年份不在2015-2023范围内
600291-2014-退市西水.txt,年份不在2015-2023范围内
600298-2011-安琪酵母.txt,年份不在2015-2023范围内
600298-2012-安琪酵母.txt,年份不在2015-2023范围内
600298-2013-安琪酵母.txt,年份不在2015-2023范围内
600298-2014-安琪酵母.txt,年份不在2015-2023范围内
600303-2010-ST曙光.txt,年份不在2015-2023范围内
600303-2011-ST曙光.txt,年份不在2015-2023范围内
600303-2012-ST曙光.txt,年份不在2015-2023范围内
600303-2013-ST曙光.txt,年份不在2015-2023范围内
600303-2014-ST曙光.txt,年份不在2015-2023范围内
600307-2012-酒钢宏兴.txt,年份不在2015-2023范围内
600307-2013-酒钢宏兴.txt,年份不在2015-2023范围内
